04_03_09_43_04_295983,0.3,0.43333333333333335,0.5505363155363155,1.5,140.0,18.0,0.22531519076161932,0.24463899196042052,0.019323801198801196,0.47391211505222497,0.47596500721500723,0.0020528921627822726,14
04_03_09_43_04_313179,0.3,0.5972222222222222,0.7102292768959435,1.0,136.0,18.0,0.26083903784577805,0.27225935828877007,0.01142032044299201,0.5626400248156305,0.5638294711824124,0.001189446366782007,17
04_03_09_43_04_328271,0.3,0.5399999999999999,0.6589841269841269,1.2,141.0,18.0,0.20853488938310366,0.21974969474969475,0.011214805366591082,0.5948618742368742,0.5964590964590964,0.0015972222222222223,16
04_03_09_43_04_344096,0.4,0.54,0.6589841269841269,1.2,121.0,18.0,0.23158617424242425,0.24283459595959597,0.01124842171717172,0.5516035353535353,0.5534090909090909,0.0018055555555555557,16
04_03_09_43_04_359723,0.4,0.54,0.6589841269841269,1.2,141.0,18.0,0.2084155908425389,0.2224886224886225,0.014073031646083593,0.5569135626278484,0.5592718392718393,0.00235827664399093,15
04_03_09_43_04_375569,0.4,0.54,0.6589841269841269,1.2,139.0,18.0,0.20171683393794207,0.21159611992945326,0.009879285991511184,0.5905814058639894,0.5917348084014751,0.0011534025374855825,18
04_03_09_43_04_394391,0.5,0.4166666666666667,0.47449735449735453,1.2,128.0,18.0,0.24559797800477629,0.2589500503151819,0.013352072310405642,0.5592713792055898,0.5603824903167008,0.0011111111111111111,16
04_03_09_43_04_410191,0.5,0.54,0.6589841269841269,1.2,135.0,18.0,0.22735199942109877,0.2435271767569904,0.016175177335891622,0.49820837176307786,0.5002612639258601,0.0020528921627822726,14
04_03_09_43_04_427489,0.5,0.54,0.6589841269841269,1.2,139.0,18.0,0.25016106344603367,0.2652396214896215,0.015078558043587802,0.5117498473748474,0.5133470695970697,0.0015972222222222223,16
04_03_09_43_04_444788,0.6,0.54,0.658984126984127,1.2,140.0,18.0,0.23683154241454632,0.25295356817095943,0.01612202575641311,0.4898153128922359,0.4927738927738927,0.002958579881656805,13
04_03_09_43_04_461748,0.6,0.54,0.6589841269841269,1.2,140.0,18.0,0.2584547709235209,0.27270021645021647,0.014245445526695526,0.5545670995670995,0.5565115440115439,0.0019444444444444444,16
04_03_09_43_04_479021,0.6,0.43333333333333335,0.5505363155363155,1.5,118.0,18.0,0.21066536348267115,0.2232445759368836,0.012579212454212455,0.4944735606274067,0.49710340941110165,0.0026298487836949372,13
04_03_09_43_04_495457,0.7,0.41666666666666663,0.4522751322751322,1.2,120.0,18.0,0.2314939463540862,0.24371589948513026,0.01222195313104404,0.5070079493156416,0.5098021636483175,0.0027942143326758714,13
04_03_09_43_04_512962,0.7,0.4166666666666667,0.47449735449735453,1.2,162.0,18.0,0.23776311011734133,0.25723336118072965,0.019470251063388316,0.588204154497483,0.5895711500974659,0.0013669955999829125,18
04_03_09_43_04_531818,0.7,0.4166666666666667,0.47449735449735453,1.2,142.0,18.0,0.2794183191046027,0.2938251771296755,0.014406858025072774,0.5352829612237052,0.5367427363102104,0.0014597750865051901,17
04_03_09_43_04_554616,0.8,0.3,0.32373015873015876,1.5,105.0,18.0,0.12327884015559087,0.13319888561485202,0.009920045459261145,0.38018086022287706,0.39605387609589293,0.015873015873015872,7
04_03_09_43_04_573117,0.8,0.3,0.3237301587301587,1.5,107.0,18.0,0.11610760894320471,0.1279185520361991,0.011810943092994375,0.354021164021164,0.3806878306878307,0.02666666666666667,6
04_03_09_43_04_591060,0.8,0.3,0.3237301587301587,1.5,106.0,18.0,0.12401876391427374,0.13469245557754875,0.010673691663274996,0.39046064356623367,0.40406608574310443,0.013605442176870748,7
04_03_09_43_04_610551,0.9,0.3,0.32373015873015876,1.5,115.0,18.0,0.14130546581845282,0.1558514402264402,0.014545974407987394,0.3951216442287871,0.4104277666777667,0.015306122448979591,8
04_03_09_43_04_633272,0.9,0.27083333333333337,0.32460317460317456,1.5,121.0,18.0,0.16364643453973962,0.18331682038123856,0.01967038584149893,0.41866795365151227,0.4352495863045735,0.016581632653061226,8
04_03_09_43_04_652028,0.9,0.3,0.32373015873015876,1.5,115.0,18.0,0.14130546581845282,0.1558514402264402,0.014545974407987394,0.3951216442287871,0.4104277666777667,0.015306122448979591,8
04_03_09_43_04_669901,1.0,0.3,0.32373015873015876,1.5,119.0,18.0,0.16327906319422159,0.1827038157920511,0.01942475259782952,0.41726923869781013,0.43385087135087136,0.016581632653061226,8
04_03_09_43_04_688597,1.0,0.3,0.32373015873015876,1.5,115.0,18.0,0.14130546581845282,0.1558514402264402,0.014545974407987394,0.3951216442287871,0.4104277666777667,0.015306122448979591,8
04_03_09_43_04_710235,1.0,0.3,0.32373015873015876,1.5,110.0,18.0,0.14156354204185834,0.15531707875457873,0.01375353671272039,0.41874177409891694,0.43404789654789655,0.015306122448979591,8
