04_03_09_58_22_483240,0.3,0.5399999999999999,0.6589841269841269,1.2,147.0,18.0,0.16725445986475398,0.18291252864782276,0.015658068783068784,0.6956839619924188,0.6963487819370171,0.000664819944598338,20
04_03_09_58_22_497128,0.3,0.5773809523809523,0.6489406179138322,1.5,146.0,14.0,0.19144933915244083,0.20624153967807216,0.014792200525631322,0.638242199143291,0.6389603688365298,0.0007181696932389453,19
04_03_09_58_22_514717,0.3,0.5399999999999999,0.6589841269841269,1.2,151.0,18.0,0.21037137222798985,0.2276108695226342,0.017239497294644354,0.5026999395777676,0.5051654228124816,0.002465483234714004,13
04_03_09_58_22_531547,0.4,0.5773809523809523,0.6489406179138322,1.5,130.0,14.0,0.20457293906573618,0.21374184289100254,0.00916890382526637,0.5651116758340416,0.5669230512717908,0.001811375437749064,14
04_03_09_58_22_548722,0.4,0.5773809523809523,0.6489406179138322,1.5,138.0,14.0,0.2382124766767624,0.24988492988492989,0.011672453208167491,0.5453250453250452,0.5465948865948865,0.0012698412698412698,15
04_03_09_58_22_567430,0.4,0.5773809523809523,0.6489406179138322,1.5,135.0,14.0,0.244826821074195,0.25711087465289145,0.012284053578696432,0.4957226946722744,0.4972925533849903,0.0015698587127158554,14
04_03_09_58_22_582854,0.5,0.5773809523809523,0.6489406179138322,1.5,144.0,14.0,0.1852070804767651,0.20306251740462267,0.017855436927857564,0.662354895174444,0.6634433305485937,0.0010884353741496598,15
04_03_09_58_22_598511,0.5,0.5773809523809523,0.6489406179138322,1.5,145.0,14.0,0.19278020485174405,0.2105204522000188,0.017740247348274767,0.5798267089370233,0.5806474743007249,0.0008207653637016518,19
04_03_09_58_22_622745,0.5,0.5399999999999999,0.6589841269841269,1.2,147.0,18.0,0.191411153789626,0.2090229215229215,0.01761176773329551,0.49133067786913937,0.4949467199467199,0.003616042077580539,13
04_03_09_58_22_639869,0.6,0.5773809523809523,0.6489406179138322,1.5,147.0,14.0,0.2580881218228032,0.27396416900093373,0.01587604717813051,0.5710148225957049,0.5724731559290382,0.0014583333333333332,16
04_03_09_58_22_658398,0.6,0.5399999999999999,0.6589841269841269,1.2,158.0,18.0,0.24034892682331593,0.26813467964783755,0.02778575282452162,0.5797271624574255,0.5814632735685367,0.0017361111111111112,16
04_03_09_58_22_677088,0.6,0.5399999999999999,0.6589841269841269,1.2,140.0,18.0,0.2605396873849255,0.2768589743589744,0.016319286974048875,0.6009887202744345,0.6024399674399674,0.0014512471655328798,15
04_03_09_58_22_695616,0.7,0.5399999999999999,0.6589841269841269,1.2,161.0,18.0,0.22281670912667062,0.23986748545572076,0.01705077632905014,0.557863831430008,0.5590443869855635,0.0011805555555555556,16
04_03_09_58_22_717259,0.7,0.3,0.32373015873015876,1.5,114.0,18.0,0.120089296486812,0.13209937060868737,0.012010074121875361,0.38993442720150784,0.4058074430745237,0.015873015873015872,7
04_03_09_58_22_736020,0.7,0.5399999999999999,0.6589841269841269,1.2,159.0,18.0,0.21115542696154938,0.2308369408369408,0.019681513875391427,0.5627004741290456,0.5642424242424242,0.001541950113378685,15
04_03_09_58_22_754055,0.8,0.3,0.32373015873015876,1.5,111.0,18.0,0.12307928994496901,0.13614126404590415,0.01306197410093514,0.4019795878217507,0.41558502999862146,0.013605442176870748,7
04_03_09_58_22_772960,0.8,0.2698412698412698,0.19858749055177624,2.0,121.0,14.0,0.10825485552147955,0.12312278336894704,0.014867927847467492,0.3311933179068729,0.36674887346242846,0.035555555555555556,6
04_03_09_58_22_792641,0.8,0.3,0.3237301587301587,1.5,107.0,18.0,0.12699466131588977,0.13780050481731151,0.010805843501421733,0.3649585475215727,0.37856398969844346,0.013605442176870748,7
04_03_09_58_22_813217,0.9,0.3,0.32373015873015876,1.5,104.0,18.0,0.13928765157148618,0.14961387296913614,0.010326221397649969,0.4213769626363611,0.43540757488125903,0.01403061224489796,8
04_03_09_58_22_833865,0.9,0.3,0.32373015873015876,1.5,115.0,18.0,0.1346490565402315,0.14877598247163465,0.014126925931403158,0.4081749470336426,0.41710351846221405,0.008928571428571428,8
04_03_09_58_22_851503,0.9,0.3,0.32373015873015876,1.5,108.0,18.0,0.12376918763624163,0.13642660597547815,0.01265741833923652,0.4128838579966399,0.42648930017351067,0.013605442176870748,7
04_03_09_58_22_871844,1.0,0.3,0.3237301587301587,1.5,101.0,18.0,0.13185465646455305,0.1423125967354185,0.010457940270865444,0.37862288087852,0.40356619153611634,0.024943310657596373,7
04_03_09_58_22_891863,1.0,0.3,0.32373015873015876,1.5,116.0,18.0,0.13593220730393535,0.14881205750770968,0.01287985020377434,0.4084906035992992,0.4174191750278706,0.008928571428571428,8
04_03_09_58_22_911522,1.0,0.3,0.3237301587301587,1.5,108.0,18.0,0.12801464979520985,0.139284062667329,0.011269412872119173,0.3593427966098774,0.37521581248289326,0.015873015873015872,7
