ID,RESOLUTION,CHM,CHD,IFN,IRN,OPN,SMQ,SCOH,SCOP,CMQ,CCOH,CCOP,SERVICES,K,NMI,NMI_filtered,penalty_swm,penalty_mean,score_swm,penalty_rel_swm,H_global,n_clusters
04_03_09_53_24_151885,0.5,0.54,0.6589841269841269,1.2,143.0,18.0,0.1559304787620176,0.167420814479638,0.0114903357176203,0.6029793195558766,0.6043309631544925,0.0013516435986159,17,9,0.2571400352237355,0.2745398376923561,0.7200967211355992,0.5883866167861989,0.2799032788644008,0.7377693684448321,0.9760458375406861,17.0
04_03_09_53_24_166756,0.5,0.6175595238095238,0.652157738095238,1.25,123.0,14.0,0.2150185448089787,0.2238954635108481,0.0088769187018693,0.5828317836010144,0.5854616323847094,0.0026298487836949,13,9,0.19745715191167024,0.20360783464062115,0.8133334224443668,0.6584381679623714,0.1866665775556332,0.833294289224878,0.9760458375406861,13.0
04_03_09_53_24_183360,0.5,0.5399999999999999,0.6589841269841269,1.2,129.0,18.0,0.2012520480469198,0.2093586968586968,0.008106648811777,0.4870851065906011,0.4892587571159,0.0021736505252988,14,9,0.23241474547858815,0.23757828151935517,0.7684363914338193,0.672293238032711,0.23156360856618075,0.7872953931856581,0.9760458375406859,14.0
04_03_09_53_24_201269,0.6,0.5399999999999999,0.6589841269841269,1.2,145.0,18.0,0.2333848697598697,0.2488319088319088,0.015447039072039,0.521687888830746,0.5236833536833537,0.0019954648526077,15,9,0.24117891452382126,0.258263676860836,0.7389066124025856,0.6561267686729909,0.2610933875974144,0.7570408929404248,0.9760458375406859,15.0
04_03_09_53_24_220150,0.6,0.54,0.6589841269841269,1.2,153.0,18.0,0.2169330346596829,0.2401420008562865,0.0232089661966035,0.5181315326919722,0.5216335252049538,0.0035019925129815,14,9,0.2451355642444684,0.25785943748723233,0.7579104485303112,0.6948104928282881,0.2420895514696888,0.7765111221005726,0.9760458375406859,14.0
04_03_09_53_24_236402,0.6,0.54,0.6589841269841269,1.2,144.0,18.0,0.2014984395564752,0.2232026901669759,0.0217042506105006,0.5025863788226426,0.5050015460729746,0.002415167250332,14,9,0.2606605742743202,0.2847742518838866,0.7331387090233678,0.6542457305432954,0.26686129097663225,0.7511314334075088,0.9760458375406859,14.0
04_03_09_53_24_254129,0.7,0.54,0.6589841269841269,1.2,139.0,18.0,0.1965267756934423,0.211034151034151,0.0145073753407086,0.5252690166975881,0.5274458874458874,0.0021768707482993,15,9,0.24337114219875,0.26009812578328456,0.7511657991217292,0.6723496530153865,0.2488342008782708,0.7696009451916928,0.9760458375406859,15.0
04_03_09_53_24_273311,0.7,0.54,0.6589841269841269,1.2,160.0,18.0,0.210755498359665,0.2331122002997002,0.0223567019400352,0.5635697635697635,0.5653058746808747,0.0017361111111111,16,9,0.2608672914941064,0.2832364001103716,0.7267717424122689,0.6411098649513917,0.27322825758773106,0.7446082084049397,0.9760458375406859,16.0
04_03_09_53_24_292538,0.7,0.3,0.3237301587301587,1.5,109.0,18.0,0.1050941436995858,0.115062715062715,0.0099685713631291,0.4068376068376068,0.4204430490144776,0.0136054421768707,7,9,0.19526457178413978,0.18947179291560506,0.8260582762313586,0.7908491583263135,0.17394172376864137,0.8463314369668881,0.9760458375406861,7.0
04_03_09_53_24_312162,0.8,0.3,0.3237301587301587,1.5,114.0,18.0,0.1009879339767091,0.1114740661644205,0.0104861321877113,0.3925739698940284,0.4061794120708991,0.0136054421768707,7,9,0.19215317826318778,0.18891274438943995,0.8305848913154708,0.7939280800017297,0.16941510868452925,0.8509691444494771,0.9760458375406859,7.0
04_03_09_53_24_330586,0.8,0.5399999999999999,0.6589841269841269,1.2,140.0,18.0,0.2140208777113539,0.2270279323850752,0.0130070546737213,0.4961500343368475,0.49784065141208,0.0016906170752324,14,9,0.25053633474899806,0.26760864949989555,0.7419145873856894,0.6560770897074676,0.2580854126143106,0.76012268978583,0.9760458375406859,14.0
