04_03_18_03_51_955242,0.3,0.4199134199134199,0.3795007902150759,1.0,128.0,22.0,-0.13415343915343908,0.2904761904761905,0.4246296296296296,0.6898412698412699,0.7031746031746032,0.013333333333333334,6
04_03_18_03_51_959781,0.3,0.4199134199134199,0.3795007902150759,1.0,415.0,22.0,-0.4130429292929293,0.25181818181818183,0.6648611111111111,0.34848484848484845,0.36848484848484847,0.02,5
04_03_18_03_51_964981,0.3,0.4199134199134199,0.3795007902150759,1.0,512.0,22.0,-1.5803571428571428,0.22544642857142858,1.8058035714285714,0.5610119047619048,0.5699404761904762,0.008928571428571428,8
04_03_18_03_51_969715,0.4,0.4199134199134199,0.3795007902150759,1.0,194.0,22.0,-0.23878205128205127,0.2203525641025641,0.45913461538461536,0.7727956567242281,0.780448717948718,0.007653061224489796,8
04_03_18_03_51_974551,0.4,0.4199134199134199,0.3795007902150759,1.0,179.0,22.0,-0.14102564102564097,0.36923076923076925,0.5102564102564102,0.4212820512820513,0.4512820512820513,0.03,5
04_03_18_03_51_982413,0.4,0.4199134199134199,0.3795007902150759,1.0,520.0,22.0,-1.1942640692640691,0.19981060606060608,1.3940746753246753,0.7635204081632653,0.775,0.011479591836734694,8
04_03_18_03_51_988805,0.5,0.4199134199134199,0.3795007902150759,1.0,86.0,22.0,0.13443813131313131,0.24242424242424243,0.10798611111111112,0.6203030303030302,0.6303030303030303,0.01,5
04_03_18_03_51_993300,0.5,0.4199134199134199,0.3795007902150759,1.0,115.0,22.0,0.026266788766788784,0.2828144078144078,0.256547619047619,0.6980708180708182,0.706959706959707,0.008888888888888889,6
04_03_18_03_51_997303,0.5,0.4199134199134199,0.3795007902150759,1.0,160.0,22.0,-0.10760073260073261,0.17124542124542125,0.27884615384615385,0.7436769579626722,0.7527472527472527,0.009070294784580499,7
04_03_18_03_52_002506,0.6,0.4199134199134199,0.3795007902150759,1.0,133.0,22.0,0.022784090909090893,0.34484848484848485,0.32206439393939396,0.4084848484848485,0.4284848484848485,0.02,5
04_03_18_03_52_007245,0.6,0.4199134199134199,0.3795007902150759,1.0,133.0,22.0,0.022784090909090893,0.34484848484848485,0.32206439393939396,0.4084848484848485,0.4284848484848485,0.02,5
04_03_18_03_52_011567,0.6,0.4199134199134199,0.3795007902150759,1.0,151.0,22.0,0.03341049382716049,0.3101851851851852,0.2767746913580247,0.3616666666666667,0.375,0.013333333333333334,6
04_03_18_03_52_016931,0.7,0.4199134199134199,0.3795007902150759,1.0,420.0,22.0,-0.5334876543209877,0.29384920634920636,0.8273368606701941,0.40694444444444433,0.4624999999999999,0.05555555555555555,4
04_03_18_03_52_021953,0.7,0.4199134199134199,0.3795007902150759,1.0,151.0,22.0,-0.0026388888888888573,0.36888888888888893,0.3715277777777778,0.39333333333333337,0.44333333333333336,0.05,5
04_03_18_03_52_027038,0.7,0.4199134199134199,0.3795007902150759,1.0,133.0,22.0,0.022784090909090893,0.34484848484848485,0.32206439393939396,0.4084848484848485,0.4284848484848485,0.02,5
04_03_18_03_52_031580,0.8,0.4199134199134199,0.3795007902150759,1.0,437.0,22.0,-0.49611111111111106,0.29222222222222227,0.7883333333333333,0.44666666666666666,0.48666666666666664,0.04,5
04_03_18_03_52_037178,0.8,0.4199134199134199,0.3795007902150759,1.0,427.0,22.0,-0.5245000000000001,0.31333333333333335,0.8378333333333334,0.30888888888888894,0.3488888888888889,0.04,5
04_03_18_03_52_042602,0.8,0.4199134199134199,0.3795007902150759,1.0,451.0,22.0,-0.5105442176870748,0.34619047619047616,0.856734693877551,0.3366666666666666,0.3866666666666666,0.05,5
04_03_18_03_52_047199,0.9,0.4199134199134199,0.3795007902150759,1.0,197.0,22.0,-0.08344444444444438,0.34555555555555556,0.42899999999999994,0.38555555555555554,0.4155555555555555,0.03,5
04_03_18_03_52_053019,0.9,0.4199134199134199,0.3795007902150759,1.0,437.0,22.0,-0.49611111111111106,0.29222222222222227,0.7883333333333333,0.44666666666666666,0.48666666666666664,0.04,5
04_03_18_03_52_058557,0.9,0.4199134199134199,0.3795007902150759,1.0,404.0,22.0,-0.5946969696969697,0.32765151515151514,0.9223484848484849,0.2717171717171717,0.32727272727272727,0.05555555555555555,4
04_03_18_03_52_064424,1.0,0.4199134199134199,0.3795007902150759,1.0,182.0,22.0,-0.05805555555555558,0.2861111111111111,0.3441666666666667,0.37222222222222223,0.42777777777777776,0.05555555555555555,4
04_03_18_03_52_070475,1.0,0.4199134199134199,0.3795007902150759,1.0,347.0,22.0,-0.5810989010989012,0.27509157509157506,0.8561904761904762,0.2731379731379731,0.3842490842490842,0.1111111111111111,3
04_03_18_03_52_075982,1.0,0.4199134199134199,0.3795007902150759,1.0,182.0,22.0,-0.05805555555555558,0.2861111111111111,0.3441666666666667,0.37222222222222223,0.42777777777777776,0.05555555555555555,4
